national_team,official_squad_player_name,date_of_birth,official_club,candidate_transfermarkt_player_id,transfermarkt_name,match_evidence,review_status,reviewer,reviewed_at,notes
Jordan,SAED ALROSAN,,Al Hussein SC (JOR),561481.0,Saed Al-Rosan,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.0; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,MOHANNAD ABUTAHA,,Al-Quwa Al-Jawiya (IRQ),883111.0,Mohannad Abu Taha,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 97.0; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,NIZAR ALRASHDAN,,Qatar SC (QAT),734751.0,Nizar Al-Rashdan,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.8; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,ABDALLAH ALFAKHORI,,Al Wahdat SC (JOR),658805.0,Abdallah Al-Fakhouri,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 94.7; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,EHSAN HADDAD,,Al Hussein SC (JOR),310943.0,Ehsan Haddad,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,ALI AZAIZEH,,Al Shabab FC (KSA),1059056.0,Ali Azaizeh,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=84.61538461538461.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,MOHAMMAD ALDAOUD,,Al Wahdat SC (JOR),310801.0,Mohammad Al-Dawoud,"Transfermarkt profile confirms Mohammad Rateb Al-Dawoud, born 1992-12-04, Jordan/Al-Wehdat; local ID 310801.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Jordan,ANAS BADAWI,,Al Faisaly SC (JOR),1378902,Anas Badawi,"Transfermarkt profile confirms Anas Badawi, born 1997-09-13, Jordan/Al-Faisaly; player ID 1378902.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Colombia,QUINTERO Juan,1993-01-18,CA River Plate (ARG),323838.0,Juan Quintero,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=27.77777777777778.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
DR Congo,MPASI Lionel,1994-08-01,Le Havre AC (FRA),164915.0,Lionel Mpasi-Nzau,"Transfermarkt profile confirms Lionel Mpasi-Nzau, born 1994-08-01, DR Congo goalkeeper; local ID 164915.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
DR Congo,MUKAU Ngalayel,2004-11-03,Lille OSC (FRA),1016015.0,Ngal'ayel Mukau,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=42.10526315789473, dob_match=True, margin=122.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
DR Congo,CIPENGA Brian,1998-03-11,CD Castellón (ESP),700565.0,Brian Cipenga,"Transfermarkt profile confirms Brian Cipenga, born 1998-03-11, DR Congo/CD Castellón; local ID 700565.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
DR Congo,MAYELE Fiston,1994-06-24,Pyramids FC (EGY),727157.0,Fiston Mayele,"Transfermarkt profile confirms Fiston Mayele, born 1994-06-24, DR Congo/Pyramids FC; local ID 727157.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Portugal,DIOGO COSTA,,FC Porto (POR),357153.0,Diogo Costa,Accepted after official FIFA squad verification: exact normalized name; exact official FIFA DOB; matching nationality; FIFA PDF page 35.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Portugal,NELSON SEMEDO,,Fenerbahçe SK (TUR),231572.0,Nélson Semedo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=68.57142857142857.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,RUBEN DIAS,,Manchester City FC (ENG),258004.0,Rúben Dias,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=72.34042553191489.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,TOMAS ARAUJO,,SL Benca (POR),504087.0,Tomás Araújo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=46.666666666666664.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,DIOGO DALOT,,Manchester United FC (ENG),357147.0,Diogo Dalot,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=74.50980392156863.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,MATHEUS NUNES,,Manchester City FC (ENG),601883.0,Matheus Nunes,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=72.34042553191489.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,CRISTIANO RONALDO,,Al Nassr FC (KSA),8198.0,Cristiano Ronaldo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=60.60606060606061.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,BRUNO FERNANDES,,Manchester United FC (ENG),240306.0,Bruno Fernandes,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=74.50980392156863.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,GONCALO RAMOS,,Paris Saint-Germain (FRA),550550.0,Gonçalo Ramos,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=73.07692307692308.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,BERNARDO SILVA,,Manchester City FC (ENG),241641.0,Bernardo Silva,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=72.34042553191489.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,JOAO FELIX,,Al Nassr FC (KSA),462250.0,João Félix,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=60.60606060606061.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,JOSE SA,,Wolverhampton Wanderers FC (ENG),249994.0,José Sá,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=79.36507936507937.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,RENATO VEIGA,,Villarreal CF (ESP),805714.0,Renato Veiga,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=59.09090909090908.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,GONCALO INACIO,,Sporting CP (POR),549006.0,Gonçalo Inácio,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=59.45945945945945.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,JOAO NEVES,,Paris Saint-Germain (FRA),670681.0,João Neves,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=73.07692307692308.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,FRANCISCO TRINCAO,,Sporting CP (POR),412669.0,Francisco Trincão,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=59.45945945945945.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,RAFAEL LEAO,,AC Milan (ITA),357164.0,Rafael Leão,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=48.484848484848484.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,PEDRO NETO,,Chelsea FC (ENG),487465.0,Pedro Neto,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=58.06451612903225.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,GONCALO GUEDES,,Real Sociedad (ESP),225122.0,Gonçalo Guedes,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=61.904761904761905.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,JOAO CANCELO,,FC Barcelona (ESP),182712.0,João Cancelo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=66.66666666666667.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,RUBEN NEVES,,Al Hilal SC (KSA),225161.0,Rúben Neves,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=51.28205128205128.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,RUI SILVA,,Sporting CP (POR),234811.0,Rui Silva,Accepted after official FIFA squad verification: exact normalized name; exact official FIFA DOB; matching nationality; FIFA PDF page 35.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Portugal,VITINHA,,Paris Saint-Germain (FRA),487469.0,Vitinha,Accepted after official FIFA squad verification: exact normalized name; exact official FIFA DOB; matching nationality; FIFA PDF page 35.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Portugal,SAMU COSTA,,RCD Mallorca (ESP),657430.0,Samú Costa,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=43.47826086956522.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,NUNO MENDES,,Paris Saint-Germain (FRA),616341.0,Nuno Mendes,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=73.07692307692308.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Portugal,FRANCISCO CONCEICAO,,Juventus FC (ITA),487474.0,Francisco Conceição,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=60.60606060606061.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Uzbekistan,ALIJONOV Khojiakbar,1997-04-19,,492558.0,Khozhiakbar Alizhonov,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 85.0; club similarity 0.0; matching nationality; FIFA PDF page 48.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Uzbekistan,XAMROBEKOV Odiljon,1996-02-13,,288915.0,Odildzhon Khamrobekov,"Transfermarkt profile confirms Odildzhon Khamrobekov, born 1996-02-13, Uzbekistan midfielder; local ID 288915.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Uzbekistan,NEMATOV Abduvohid,2001-03-20,,527866.0,Abduvokhid Nematov,"Accepted: high-confidence local match with name_score=97.14285714285714, club_score=0, dob_match=True, margin=117.1, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Uzbekistan,GANIEV Azizjon,1998-02-22,,431911.0,Aziz Ganiev,"Accepted: high-confidence local match with name_score=88.0, club_score=0, dob_match=True, margin=108.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Uzbekistan,AMONOV Azizbek,1997-10-30,,517918,Azizbek Amanov,"Transfermarkt profile confirms Azizbek Amanov, born 1997-10-30, Uzbekistan/Dinamo Samarqand; player ID 517918.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Uzbekistan,KARIMOV Behruzjon,2007-08-07,,1106187,Bekhruz Karimov,"Transfermarkt profile confirms Bekhruz Karimov, born 2007-08-07, Uzbekistan/Surkhon Termiz; player ID 1106187.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Uzbekistan,ULMASALIYEV Avazbek,2000-03-27,,538764.0,Avazbek Ulmasaliev,"Accepted: high-confidence local match with name_score=97.2972972972973, club_score=0, dob_match=True, margin=117.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
England,OREILLY Nico,2005-03-21,Manchester City FC (ENG),743413.0,Nico O'Reilly,"Accepted: high-confidence local match with name_score=96.0, club_score=72.34042553191489, dob_match=True, margin=126.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,ZIGI Lawrence Ati,,FC St. Gallen (SUI),254285.0,Lawrence Ati Zigi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=82.75862068965517.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,SEIDU Alidu,,Stade Rennais FC (FRA),798404.0,Alidu Seidu,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=69.76744186046511.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,YIRENKYI Caleb,,FC Nordsjælland (DEN),1240763.0,Caleb Yirenkyi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=70.0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,ADJETEY Jonas,,VfL Wolfsburg (GER),734676.0,Jonas Adjetey,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=51.06382978723405.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,PARTEY Thomas,,Villarreal CF (ESP),230784.0,Thomas Partey,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=59.09090909090908.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,MUMIN Abdul,,Rayo Vallecano (ESP),451801.0,Abdul Mumin,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=63.63636363636363.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,FATAWU Abdul,,Leicester City FC (ENG),864121.0,Abdul Fatawu,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=90.32258064516128.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,SIBO Kwasi,,Real Oviedo (ESP),538006.0,Kwasi Sibo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=78.57142857142857.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,AYEW Jordan,,Leicester City FC (ENG),108354.0,Jordan Ayew,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=90.32258064516128.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,THOMAS-ASANTE Brandon,,Coventry City FC (ENG),451747.0,Brandon Thomas-Asante,"Transfermarkt profile confirms Brandon Thomas-Asante, born 1998-12-29, Ghana/Coventry City; local ID 451747.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Ghana,SEMENYO Antoine,,Manchester City FC (ENG),583255.0,Antoine Semenyo,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=72.34042553191489.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,ANANG Joseph,,St Patrick's Athletic FC (IRL),576099.0,Joseph Anang,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,BAAH Christopher Bonsu,,Al Qadsiah FC (KSA),1119447.0,Christopher Bonsu Baah,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=55.81395348837209.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,MENSAH Gideon,,AJ Auxerre (FRA),397171.0,Gideon Mensah,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=38.297872340425535.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,OWUSU Elisha,,AJ Auxerre (FRA),395695.0,Elisha Owusu,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=38.297872340425535.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,ASARE Benjamin,,Hearts Of Oak SC (GHA),837368.0,Benjamin Asare,"Transfermarkt profile confirms Benjamin Asare, born 1992-07-13, Ghana/Hearts of Oak; local ID 837368.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Ghana,RAHMAN Baba,,PAOK Saloniki (GRE),224884.0,Abdul Rahman Baba,"Transfermarkt profile and local player record confirm Abdul Rahman Baba, born 1994-07-02, Ghana/PAOK; local ID 224884.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Ghana,OPOKU Jerome,,Başakşehir FK (TUR),408563.0,Jerome Opoku,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=56.52173913043479.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,WILLIAMS Inaki,,Athletic Club (ESP),255508.0,Iñaki Williams,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=78.78787878787878.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,BOAKYE Augustine,,AS Saint-Etienne (FRA),579263.0,Augustine Boakye,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=100.0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,OPPONG Kojo Peprah,,OGC Nice (FRA),1113451.0,Kojo Peprah Oppong,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=25.0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,SULEMANA Kamaldeen,,Atalanta Bergamo (ITA),746695.0,Kamaldeen Sulemana,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=66.66666666666667.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,LUCKASSEN Derrick,,Pafos FC (CYP),241457.0,Derrick Luckassen,"Transfermarkt profile confirms Derrick Luckassen, born 1995-07-03, Ghana/Pafos FC; local ID 241457.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Ghana,NUAMAH Ernest,,Olympique Lyonnais (FRA),955070.0,Ernest Nuamah,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=100.0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,ADU Prince,,FC Viktoria Plzeň (CZE),734799.0,Prince Adu,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=89.47368421052632.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Ghana,SENAYA Marvin,,AJ Auxerre (FRA),830890.0,Marvin Senaya,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=38.297872340425535.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Panama,MEJIA Luis,1991-03-16,Club Nacional (URU),76715.0,Luis Mejía,"Transfermarkt profile confirms Luis Ricardo Mejía Cajar, born 1991-03-16, Panama/Club Nacional; local ID 76715.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Panama,BARCENAS Edgar Yoel,1993-10-23,Mazatlán FC (MEX),283473.0,Yoel Bárcenas,"Transfermarkt profile confirms Edgar Yoel Bárcenas Herrera, born 1993-10-23, Panama/Mazatlán; local ID 283473.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Panama,SAMUDIO Cesar,1994-02-23,CD Marathón (HON),865550.0,César Samudio,"Transfermarkt profile confirms César Jair Samudio Murillo, born 1994-02-23, Panama/CD Marathón; local ID 865550.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Panama,FAJARDO Jose,1993-08-18,CD Universidad Católica (ECU),546803.0,José Fajardo,"Transfermarkt profile confirms José Fajardo Nelson, born 1993-08-18, Panama/Universidad Católica; local ID 546803.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Panama,WATERMAN Cecilio,1991-04-13,CD Universidad De Concepción (CHI),177064.0,Cecilio Waterman,"Transfermarkt profile confirms Cecilio Alfonso Waterman Ruiz, born 1991-04-13, Panama/Universidad de Concepción; local ID 177064.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
